time,pr,eto,tmmn,tmmx,rmin,rmax,vs,srad
1990-11-05 06:00:00,0.0,1.18,-7.46,10.08,47.54,100.0,2.82,10.14
1990-11-06 06:00:00,0.53,0.94,-7.15,5.49,45.6,100.0,7.83,5.21
1990-11-07 06:00:00,0.0,1.22,-7.61,4.84,31.19,100.0,3.17,10.09
1990-11-08 06:00:00,0.0,1.68,-7.8,12.15,38.6,100.0,4.05,10.99
1990-11-09 06:00:00,0.0,2.1,-4.18,14.74,34.86,100.0,4.04,11.45
1990-11-10 06:00:00,0.0,2.67,0.68,20.1,29.75,93.65,3.62,10.92
1990-11-11 06:00:00,0.0,2.69,2.52,20.6,26.53,85.83,3.28,11.1
1990-11-12 06:00:00,0.0,3.07,2.54,21.74,24.86,77.16,3.63,11.22
1990-11-13 06:00:00,0.0,3.11,2.42,20.92,23.68,76.26,4.11,11.04
1990-11-14 06:00:00,0.0,3.09,1.38,21.63,27.28,94.57,4.25,10.85
1990-11-15 06:00:00,0.0,2.71,2.89,22.32,28.92,96.19,3.37,10.62
1990-11-16 06:00:00,0.0,2.04,-1.29,12.95,20.65,89.2,3.72,10.63
1990-11-17 06:00:00,0.0,2.31,-2.69,15.38,27.57,88.7,4.4,9.72
1990-11-18 06:00:00,0.0,2.43,0.65,19.49,24.16,89.61,3.05,10.18
1990-11-19 06:00:00,0.0,2.65,1.71,17.99,22.75,69.25,4.34,9.8
1990-11-20 06:00:00,0.0,3.17,2.78,22.08,37.47,100.0,6.44,9.09
1990-11-21 06:00:00,0.0,2.9,0.77,16.88,14.26,76.58,4.71,10.31
1990-11-22 06:00:00,0.0,2.87,-3.84,15.29,17.1,65.34,4.77,10.12
1990-11-23 06:00:00,0.0,3.22,-1.13,18.84,19.01,67.92,4.47,9.96
1990-11-24 06:00:00,0.0,3.64,1.69,21.6,13.48,45.72,4.12,9.84
1990-11-25 06:00:00,0.63,3.35,3.05,21.47,14.21,44.25,3.87,9.87
1990-11-26 06:00:00,0.43,2.89,-2.74,19.46,17.49,85.87,4.38,8.63
1990-11-27 06:00:00,7.61,0.63,-11.83,1.65,20.19,100.0,5.38,7.05
1990-11-28 06:00:00,0.0,0.92,-12.11,2.91,55.67,100.0,4.42,9.63
1990-11-29 06:00:00,0.0,1.02,-11.39,4.51,52.86,99.25,4.56,9.8
1990-11-30 06:00:00,0.0,1.51,-4.48,10.27,41.02,89.92,3.75,9.39
1990-12-01 06:00:00,0.0,1.43,-5.41,6.62,28.3,88.48,4.3,9.27
1990-12-02 06:00:00,0.28,1.05,-8.62,4.31,35.91,95.43,4.19,7.26
1990-12-03 06:00:00,0.0,1.13,-8.69,2.54,46.16,100.0,5.83,9.5
1990-12-04 06:00:00,0.0,1.39,-8.52,7.05,44.25,83.18,3.86,9.15
1990-12-05 06:00:00,0.0,2.48,-3.24,13.78,27.23,68.63,4.97,8.9
1990-12-06 06:00:00,0.0,1.66,-4.78,7.06,26.23,73.53,4.8,8.91
1990-12-07 06:00:00,0.0,1.94,-6.09,11.05,31.76,66.24,4.05,8.43
1990-12-08 06:00:00,0.0,1.82,-2.85,13.77,29.99,65.09,3.13,8.88
1990-12-09 06:00:00,0.0,2.11,-1.0,15.22,26.59,71.31,3.31,8.85
1990-12-10 06:00:00,0.0,2.46,-0.32,16.8,24.71,54.12,3.54,8.85
1990-12-11 06:00:00,0.0,2.59,-0.6,17.48,23.45,52.72,3.66,8.74
1990-12-12 06:00:00,0.0,1.87,0.4,9.75,22.21,71.02,4.7,7.28
1990-12-13 06:00:00,1.54,1.29,-4.65,5.64,37.5,79.73,4.88,4.14
1990-12-14 06:00:00,0.0,1.3,-7.9,7.42,53.89,100.0,5.38,7.31
1990-12-15 06:00:00,0.0,1.2,-7.88,4.36,39.08,85.71,4.03,8.82
1990-12-16 06:00:00,1.57,0.89,-7.14,3.42,35.54,96.68,3.79,5.88
1990-12-17 06:00:00,3.09,0.44,-8.62,0.64,61.61,100.0,4.31,3.11
1990-12-18 06:00:00,0.0,1.25,-8.85,6.82,50.08,100.0,4.2,8.2
1990-12-19 06:00:00,0.0,0.97,-13.7,1.3,37.72,96.92,5.38,8.59
1990-12-20 06:00:00,0.0,0.71,-21.59,-9.45,26.28,83.15,6.28,6.89
1990-12-21 06:00:00,0.0,0.42,-24.3,-16.61,25.62,75.7,6.42,6.87
1990-12-22 06:00:00,0.0,0.27,-25.72,-13.53,29.7,86.77,1.48,8.35
1990-12-23 06:00:00,0.0,0.74,-22.59,-5.67,27.27,80.62,4.59,8.74
1990-12-24 06:00:00,0.0,0.87,-17.2,0.25,30.62,76.31,3.32,8.73
1990-12-25 06:00:00,0.0,0.75,-13.46,-1.82,35.6,90.63,3.84,7.33
1990-12-26 06:00:00,0.0,0.56,-16.78,-2.46,39.64,100.0,4.04,8.59
1990-12-27 06:00:00,0.0,0.86,-15.31,2.22,51.33,100.0,4.16,8.83
1990-12-28 06:00:00,0.0,0.86,-12.25,2.08,48.22,100.0,4.1,7.5
1990-12-29 06:00:00,1.23,0.21,-23.97,-8.99,25.95,97.5,6.24,7.14
1990-12-30 06:00:00,1.79,0.47,-23.76,-6.52,34.74,100.0,3.4,9.23
1990-12-31 06:00:00,0.0,0.67,-15.21,-1.62,50.44,94.98,3.27,9.01
1991-01-01 06:00:00,0.0,1.23,-6.89,7.41,44.41,81.01,3.38,8.59
1991-01-02 06:00:00,0.42,0.63,-16.66,-0.75,41.49,100.0,3.17,8.46
1991-01-03 06:00:00,0.0,0.27,-18.66,-6.31,66.61,100.0,2.24,7.8
1991-01-04 06:00:00,0.0,0.29,-13.82,-4.31,69.3,100.0,3.78,6.3
1991-01-05 06:00:00,0.0,0.42,-12.49,-1.6,70.81,100.0,2.55,8.7
1991-01-06 06:00:00,0.0,0.35,-16.22,-5.16,62.17,100.0,2.48,8.83
1991-01-07 06:00:00,0.0,0.37,-18.09,-3.29,77.31,100.0,4.29,8.89
1991-01-08 06:00:00,0.0,0.48,-12.78,0.18,77.24,100.0,3.14,8.89
1991-01-09 06:00:00,0.0,0.44,-14.35,-0.36,72.14,100.0,3.63,8.69
1991-01-10 06:00:00,2.08,0.46,-10.85,0.54,78.0,100.0,3.37,5.8
1991-01-11 06:00:00,0.35,0.83,-10.03,2.88,66.73,100.0,4.32,9.34
1991-01-12 06:00:00,0.0,1.28,-8.52,6.96,50.0,94.23,4.11,9.22
1991-01-13 06:00:00,0.0,2.07,-2.34,13.12,38.87,84.83,4.31,9.12
1991-01-14 06:00:00,0.0,1.83,-0.38,12.34,36.6,86.84,4.19,7.62
1991-01-15 06:00:00,0.0,1.27,-2.43,10.15,33.26,91.8,2.46,8.94
1991-01-16 06:00:00,0.0,1.23,-2.2,8.29,36.36,99.25,3.62,5.9
1991-01-17 06:00:00,0.0,1.52,-2.65,9.85,31.51,95.36,3.44,9.01
1991-01-18 06:00:00,0.0,1.94,-3.14,10.6,30.91,79.23,4.17,9.74
1991-01-19 06:00:00,0.37,2.25,-3.51,11.7,33.79,77.65,5.94,9.39
1991-01-20 06:00:00,0.0,0.97,-7.88,2.03,34.24,100.0,6.2,9.91
1991-01-21 06:00:00,0.0,0.81,-10.71,1.41,42.33,98.8,3.88,9.77
1991-01-22 06:00:00,1.01,0.95,-10.37,3.49,59.58,99.74,4.43,7.5
1991-01-23 06:00:00,0.0,0.74,-5.86,3.29,47.76,93.04,1.99,5.15
1991-01-24 06:00:00,0.0,1.17,-9.72,5.42,43.36,100.0,4.35,9.91
1991-01-25 06:00:00,0.0,0.96,-11.42,0.56,38.26,100.0,5.34,8.73
1991-01-26 06:00:00,0.0,0.83,-13.43,0.93,45.0,100.0,3.7,10.64
1991-01-27 06:00:00,0.0,1.13,-10.06,4.06,39.81,100.0,3.45,10.5
1991-01-28 06:00:00,0.6,1.45,-9.39,6.97,37.61,91.31,4.3,10.7
1991-01-29 06:00:00,0.0,0.65,-15.4,-5.63,35.92,100.0,5.17,7.74
1991-01-30 06:00:00,0.0,1.1,-15.96,4.2,54.96,100.0,3.54,11.22
1991-01-31 06:00:00,0.0,2.09,-10.67,11.99,32.19,76.16,3.86,11.12
1991-02-01 06:00:00,0.0,2.39,-6.09,16.04,25.74,82.22,3.16,10.91
1991-02-02 06:00:00,0.0,2.46,-2.67,15.27,22.57,63.11,3.42,11.12
1991-02-03 06:00:00,0.0,2.56,-5.18,16.03,22.1,100.0,4.01,10.47
1991-02-04 06:00:00,0.0,2.51,-4.99,16.56,23.35,99.11,3.9,10.64
1991-02-05 06:00:00,0.0,2.29,-3.86,16.23,24.68,84.64,2.98,11.38
1991-02-06 06:00:00,0.0,2.47,-4.49,15.91,26.47,85.27,3.97,11.43
1991-02-07 06:00:00,0.0,1.95,-6.49,14.81,24.66,100.0,2.78,11.66
1991-02-08 06:00:00,0.0,2.4,-5.47,17.17,30.06,100.0,3.16,11.8
1991-02-09 06:00:00,0.0,2.59,-4.54,15.17,23.86,91.07,4.47,10.09
1991-02-10 06:00:00,0.0,1.88,-3.09,15.25,27.15,94.11,2.17,11.78
1991-02-11 06:00:00,0.0,2.71,-4.49,18.63,20.23,85.66,2.9,12.35
1991-02-12 06:00:00,0.0,3.3,-3.29,19.81,17.94,65.93,3.55,12.08
1991-02-13 06:00:00,0.0,3.49,-0.24,15.72,16.55,93.77,6.58,10.97
1991-02-14 06:00:00,0.0,2.15,-8.41,9.22,19.61,85.81,6.84,7.12
1991-02-15 06:00:00,0.0,1.81,-14.16,6.18,19.14,80.21,4.13,12.24
1991-02-16 06:00:00,0.0,3.24,-6.84,20.87,22.28,83.15,3.39,12.21
1991-02-17 06:00:00,2.45,2.91,1.51,18.14,20.2,76.6,4.14,11.24
1991-02-18 06:00:00,0.0,1.97,-5.44,10.14,27.78,100.0,7.4,9.48
1991-02-19 06:00:00,0.39,2.1,-9.4,11.26,19.82,100.0,3.45,13.57
1991-02-20 06:00:00,0.0,3.89,-5.54,21.3,17.98,67.85,4.04,13.39
1991-02-21 06:00:00,0.0,4.04,-1.52,21.59,15.27,60.39,4.22,13.65
1991-02-22 06:00:00,0.0,3.06,-3.42,15.3,15.67,100.0,6.18,13.64
1991-02-23 06:00:00,0.0,2.7,-4.72,12.12,23.17,94.62,6.18,13.21
1991-02-24 06:00:00,0.0,1.24,-8.58,5.85,23.52,100.0,3.23,6.21
1991-02-25 06:00:00,0.0,1.89,-11.61,9.69,25.44,100.0,4.25,11.9
1991-02-26 06:00:00,0.0,1.85,-10.2,8.13,24.0,100.0,4.65,13.73
1991-02-27 06:00:00,0.0,2.52,-9.11,13.33,23.28,95.74,3.55,14.83
1991-02-28 06:00:00,0.0,3.39,-5.48,16.81,15.02,79.55,4.42,13.94
1991-03-01 06:00:00,0.0,2.63,-2.1,16.1,17.69,100.0,4.98,14.63
1991-03-02 06:00:00,0.0,1.02,-10.0,1.22,30.72,100.0,4.4,10.45
1991-03-03 06:00:00,0.0,3.16,-9.74,17.14,20.35,100.0,4.08,16.12
1991-03-04 06:00:00,0.0,4.23,0.12,20.43,16.93,73.39,4.76,16.16
1991-03-05 06:00:00,0.0,5.35,6.12,24.29,18.23,51.4,5.63,14.59
1991-03-06 06:00:00,0.0,2.26,-2.82,13.15,18.07,94.78,3.85,6.95
1991-03-07 06:00:00,0.28,1.23,-6.49,5.58,38.98,98.29,3.38,5.73
1991-03-08 06:00:00,0.0,2.33,-6.68,9.77,23.99,100.0,4.75,14.88
1991-03-09 06:00:00,0.0,3.13,-6.33,13.22,16.78,82.91,4.48,17.5
1991-03-10 06:00:00,0.0,4.12,-2.95,19.87,18.06,63.61,4.65,15.29
1991-03-11 06:00:00,0.0,4.48,4.03,24.42,15.57,52.13,3.34,16.8
1991-03-12 06:00:00,0.0,3.33,-1.5,13.73,14.17,88.94,11.47,9.37
1991-03-13 06:00:00,0.0,2.03,-6.74,7.36,36.12,100.0,6.35,15.91
1991-03-14 06:00:00,0.0,1.86,-9.19,7.26,29.1,100.0,3.74,17.22
1991-03-15 06:00:00,4.9,0.68,-5.97,2.48,29.54,100.0,4.74,11.53
1991-03-16 06:00:00,4.58,0.78,-7.96,6.46,76.19,100.0,5.21,11.03
1991-03-17 06:00:00,2.25,1.79,-2.87,10.12,59.38,100.0,3.94,16.5
1991-03-18 06:00:00,0.0,2.96,-3.61,15.72,28.84,100.0,3.95,18.41
1991-03-19 06:00:00,0.0,2.78,-2.62,14.57,26.53,100.0,6.95,17.6
1991-03-20 06:00:00,0.92,4.52,3.63,18.98,21.08,99.26,6.75,16.94
1991-03-21 06:00:00,0.0,3.42,1.23,18.29,19.95,72.03,3.26,17.9
1991-03-22 06:00:00,0.94,2.34,1.15,11.75,23.61,79.36,5.05,12.33
1991-03-23 06:00:00,0.0,3.5,-0.34,16.45,23.72,100.0,4.43,19.23
1991-03-24 06:00:00,0.0,4.32,0.46,21.38,19.22,70.56,3.63,19.52
1991-03-25 06:00:00,0.0,5.82,4.11,25.65,12.39,62.08,4.78,19.36
1991-03-26 06:00:00,0.35,5.42,5.95,22.8,11.67,47.03,5.97,15.97
1991-03-27 06:00:00,1.78,2.87,-2.47,11.86,21.36,100.0,7.01,18.26
1991-03-28 06:00:00,0.0,3.16,-0.24,14.19,25.01,79.26,3.57,19.77
1991-03-29 06:00:00,0.66,2.24,-3.89,10.19,24.15,100.0,5.8,14.75
1991-03-30 06:00:00,0.0,2.75,-5.4,13.16,34.34,100.0,3.89,19.76
1991-03-31 06:00:00,0.0,3.77,-0.04,18.19,23.37,92.5,3.76,20.43
1991-04-01 06:00:00,0.0,4.98,2.63,21.33,22.13,68.56,5.25,21.52
1991-04-02 06:00:00,2.96,2.61,4.84,15.28,20.38,100.0,5.68,12.85
1991-04-03 06:00:00,0.0,2.92,1.3,18.25,43.13,100.0,2.23,21.36
1991-04-04 06:00:00,0.0,4.36,5.19,22.78,21.44,91.49,3.27,21.78
1991-04-05 06:00:00,0.0,6.17,7.68,27.18,17.78,70.32,5.01,21.95
1991-04-06 06:00:00,0.0,6.87,8.57,28.55,16.44,66.58,5.55,22.26
1991-04-07 06:00:00,0.0,5.34,7.73,25.76,15.42,84.41,4.2,22.32
1991-04-08 06:00:00,0.0,4.47,5.31,17.61,21.82,81.59,6.41,21.43
1991-04-09 06:00:00,0.0,3.76,1.53,13.76,18.72,77.56,4.37,23.07
1991-04-10 06:00:00,0.77,5.76,0.37,19.47,21.79,65.16,10.34,22.4
1991-04-11 06:00:00,1.98,5.64,4.0,24.63,18.59,100.0,6.57,22.49
1991-04-12 06:00:00,0.0,4.17,7.92,22.02,14.68,100.0,4.02,21.72
1991-04-13 06:00:00,0.0,3.61,-1.47,12.98,19.68,90.66,5.2,23.75
1991-04-14 06:00:00,0.0,3.04,0.5,14.39,21.96,66.61,3.1,18.38
1991-04-15 06:00:00,0.0,4.78,1.68,21.49,18.73,78.24,4.03,23.37
1991-04-16 06:00:00,0.0,3.67,1.97,16.82,17.74,98.86,5.0,22.55
1991-04-17 06:00:00,0.0,2.98,0.26,18.05,38.86,100.0,3.99,19.5
1991-04-18 06:00:00,0.84,2.93,2.16,17.19,45.21,100.0,4.15,20.76
1991-04-19 06:00:00,2.17,2.93,1.59,14.57,41.32,100.0,4.04,23.55
1991-04-20 06:00:00,0.35,2.43,-0.94,13.43,40.57,100.0,3.5,17.47
1991-04-21 06:00:00,17.24,0.95,2.37,9.12,43.2,100.0,5.02,8.15
1991-04-22 06:00:00,0.39,3.69,-0.08,18.41,33.25,100.0,3.38,24.24
1991-04-23 06:00:00,0.0,3.92,4.58,18.56,26.77,76.08,3.24,20.24
1991-04-24 06:00:00,0.48,4.29,3.16,20.81,28.04,87.05,5.56,21.22
1991-04-25 06:00:00,0.0,5.28,5.37,24.57,32.39,100.0,7.71,24.26
1991-04-26 06:00:00,0.65,4.73,8.21,21.32,18.39,100.0,6.17,16.95
1991-04-27 06:00:00,2.4,4.53,3.0,16.16,15.62,64.31,4.7,24.4
1991-04-28 06:00:00,8.17,2.47,2.66,12.97,15.9,95.9,4.98,16.12
1991-04-29 06:00:00,4.13,2.92,3.23,13.52,32.87,100.0,6.22,14.55
1991-04-30 06:00:00,0.0,3.01,0.97,12.36,32.03,85.21,4.49,18.71
1991-05-01 06:00:00,1.74,4.46,0.97,18.85,25.58,80.6,4.54,24.71
1991-05-02 06:00:00,4.57,4.78,5.05,23.14,25.55,87.91,9.2,20.9
1991-05-03 06:00:00,2.22,4.02,8.8,19.21,38.41,100.0,4.49,23.77
1991-05-04 06:00:00,13.4,1.52,3.49,10.37,37.73,100.0,5.49,12.5
1991-05-05 06:00:00,0.54,3.1,0.1,14.41,37.59,100.0,4.02,20.97
1991-05-06 06:00:00,0.0,4.68,2.95,21.7,23.38,85.14,3.56,24.55
1991-05-07 06:00:00,0.0,4.22,8.53,21.7,22.72,77.58,3.26,20.78
1991-05-08 06:00:00,0.0,5.06,8.08,23.78,32.98,90.78,4.5,24.88
1991-05-09 06:00:00,0.0,5.67,8.86,25.95,34.41,100.0,9.75,24.72
1991-05-10 06:00:00,0.0,5.69,11.36,27.67,40.54,100.0,10.04,24.14
1991-05-11 06:00:00,0.0,6.53,12.65,30.51,38.74,100.0,8.4,24.17
1991-05-12 06:00:00,0.0,7.37,16.06,29.77,13.15,100.0,5.73,25.6
1991-05-13 06:00:00,0.0,6.15,9.81,26.89,13.57,54.44,4.26,25.22
1991-05-14 06:00:00,0.5,7.15,12.73,29.41,26.27,78.19,6.89,23.83
1991-05-15 06:00:00,4.38,6.54,13.83,29.06,25.2,100.0,7.98,24.42
1991-05-16 06:00:00,8.34,4.36,13.49,23.63,30.03,100.0,4.32,20.02
1991-05-17 06:00:00,0.0,4.04,8.02,21.4,36.85,100.0,4.27,23.52
1991-05-18 06:00:00,0.0,5.0,8.92,25.52,47.23,100.0,6.34,25.14
1991-05-19 06:00:00,0.0,6.35,11.22,28.71,33.32,100.0,7.69,25.5
1991-05-20 06:00:00,0.0,5.66,11.53,26.93,32.17,100.0,7.66,24.79
1991-05-21 06:00:00,4.39,6.13,13.24,28.47,35.25,100.0,8.03,21.2
1991-05-22 06:00:00,7.71,4.92,15.07,25.28,33.36,100.0,7.21,20.59
1991-05-23 06:00:00,19.35,4.43,16.05,24.68,45.19,100.0,3.84,21.15
1991-05-24 06:00:00,16.56,4.0,14.84,23.33,42.03,100.0,2.63,19.23
1991-05-25 06:00:00,3.45,4.02,13.57,22.84,37.08,100.0,2.04,21.19
1991-05-26 06:00:00,4.33,5.49,12.64,28.9,41.0,96.04,3.69,25.65
1991-05-27 06:00:00,1.36,5.55,15.4,29.26,39.77,100.0,4.07,25.04
1991-05-28 06:00:00,11.65,7.71,16.92,31.38,31.86,83.28,7.5,25.23
1991-05-29 06:00:00,2.92,5.71,16.94,27.53,30.67,100.0,4.43,25.46
1991-05-30 06:00:00,0.28,6.89,16.37,29.09,35.38,94.09,7.27,25.01
1991-05-31 06:00:00,1.04,6.67,16.03,31.8,25.39,100.0,4.19,26.05
1991-06-01 06:00:00,0.86,6.04,17.11,30.35,24.48,100.0,4.86,25.17
1991-06-02 06:00:00,0.37,6.16,13.76,29.59,32.47,100.0,4.72,26.73
1991-06-03 06:00:00,0.55,5.93,13.42,28.66,27.26,100.0,4.0,25.45
1991-06-04 06:00:00,0.29,5.79,14.01,29.25,25.53,86.51,2.41,27.21
1991-06-05 06:00:00,5.18,6.54,16.56,30.6,28.94,83.89,4.29,27.38
1991-06-06 06:00:00,13.61,3.72,16.08,22.96,35.18,100.0,5.23,17.63
1991-06-07 06:00:00,7.41,3.94,13.17,23.53,48.14,100.0,5.25,20.32
1991-06-08 06:00:00,11.26,6.0,13.51,29.94,37.62,100.0,4.21,28.21
1991-06-09 06:00:00,1.69,6.43,14.75,30.1,35.46,100.0,5.5,27.55
1991-06-10 06:00:00,6.2,5.06,17.23,27.56,35.2,100.0,2.74,24.0
1991-06-11 06:00:00,0.0,6.2,14.84,29.38,38.41,100.0,4.23,28.33
1991-06-12 06:00:00,0.0,6.9,15.95,30.96,33.0,97.77,4.79,28.02
1991-06-13 06:00:00,0.0,7.23,16.71,32.31,29.88,89.21,4.45,28.2
1991-06-14 06:00:00,0.0,5.84,17.88,32.58,26.75,72.26,1.67,26.49
1991-06-15 06:00:00,0.37,6.03,17.18,27.78,23.94,74.89,3.53,27.37
1991-06-16 06:00:00,4.46,7.07,13.66,30.44,34.17,83.13,5.06,28.3
1991-06-17 06:00:00,0.0,7.55,16.42,33.92,25.45,90.09,4.1,28.44
1991-06-18 06:00:00,16.29,7.89,19.65,33.65,24.41,89.99,5.15,28.25
1991-06-19 06:00:00,0.81,7.37,18.58,31.4,29.38,94.54,6.57,27.03
1991-06-20 06:00:00,0.29,8.32,18.36,34.18,31.28,88.95,6.15,27.75
1991-06-21 06:00:00,0.69,7.09,19.38,32.13,24.66,87.61,4.6,27.77
1991-06-22 06:00:00,11.42,6.03,14.52,28.98,35.04,100.0,4.82,27.75
1991-06-23 06:00:00,4.37,5.78,15.32,28.48,38.39,100.0,5.21,27.58
1991-06-24 06:00:00,0.0,7.26,15.53,32.67,42.96,100.0,7.26,28.09
1991-06-25 06:00:00,0.0,10.32,18.81,37.31,27.27,91.97,9.08,28.06
1991-06-26 06:00:00,0.0,10.52,20.03,35.77,25.16,68.39,9.75,27.1
1991-06-27 06:00:00,0.0,9.12,18.61,35.39,25.74,88.27,7.0,28.22
1991-06-28 06:00:00,0.0,9.95,19.4,36.01,26.18,81.96,8.52,28.08
1991-06-29 06:00:00,0.0,9.7,19.51,36.91,27.13,80.22,7.73,27.15
1991-06-30 06:00:00,2.77,8.63,18.27,37.09,23.5,84.62,5.18,27.82
1991-07-01 06:00:00,2.24,6.29,19.22,32.49,24.27,100.0,2.81,27.1
1991-07-02 06:00:00,1.67,6.27,19.24,32.08,28.99,100.0,2.58,26.73
1991-07-03 06:00:00,2.59,6.52,17.58,30.27,26.61,95.33,3.11,28.03
1991-07-04 06:00:00,0.0,6.89,15.71,34.09,18.29,70.63,2.46,28.4
1991-07-05 06:00:00,0.0,9.72,17.65,38.51,14.52,64.97,4.91,28.31
1991-07-06 06:00:00,0.29,8.85,19.15,39.6,14.05,60.47,3.75,28.01
1991-07-07 06:00:00,3.5,8.42,19.69,35.35,13.77,73.01,5.41,25.33
1991-07-08 06:00:00,4.32,7.15,14.71,33.21,26.19,95.74,4.99,26.66
1991-07-09 06:00:00,9.95,6.57,19.14,34.84,30.62,100.0,2.76,26.33
1991-07-10 06:00:00,10.19,5.84,18.94,32.05,25.26,100.0,3.67,24.87
1991-07-11 06:00:00,12.3,5.21,20.99,31.88,37.88,100.0,2.17,21.77
1991-07-12 06:00:00,2.63,5.67,18.58,31.32,33.62,100.0,2.51,24.73
1991-07-13 06:00:00,0.0,6.01,15.39,30.26,33.83,96.99,3.46,27.23
1991-07-14 06:00:00,0.0,6.79,15.0,31.79,35.46,100.0,5.23,27.35
1991-07-15 06:00:00,0.0,7.38,15.54,32.35,37.25,100.0,7.67,27.32
1991-07-16 06:00:00,0.0,8.23,17.21,34.58,32.02,100.0,7.1,27.19
1991-07-17 06:00:00,0.0,8.8,17.53,36.34,27.29,93.46,6.28,27.16
1991-07-18 06:00:00,0.0,8.31,18.05,37.22,22.52,83.07,4.53,27.11
1991-07-19 06:00:00,1.34,6.45,21.85,35.58,21.44,76.38,2.34,25.52
1991-07-20 06:00:00,0.0,6.93,20.38,37.14,26.13,81.93,2.9,25.08
1991-07-21 06:00:00,3.94,8.45,20.64,37.42,24.1,77.78,5.15,25.36
1991-07-22 06:00:00,6.8,5.95,20.08,33.95,23.77,100.0,3.29,21.66
1991-07-23 06:00:00,21.77,3.03,12.64,25.73,31.36,100.0,5.73,14.73
1991-07-24 06:00:00,1.05,2.63,10.79,22.5,61.23,100.0,1.63,14.18
1991-07-25 06:00:00,1.71,4.67,12.44,27.12,39.23,100.0,2.86,22.27
1991-07-26 06:00:00,0.0,6.31,12.96,29.16,35.5,99.15,6.01,24.93
1991-07-27 06:00:00,0.33,5.88,14.02,31.41,34.53,100.0,3.4,25.25
1991-07-28 06:00:00,0.0,6.05,15.94,31.7,30.33,90.45,2.76,26.59
1991-07-29 06:00:00,0.0,7.42,15.72,34.62,26.92,86.56,4.32,26.45
1991-07-30 06:00:00,0.0,8.02,17.04,37.05,21.63,73.05,4.18,26.29
1991-07-31 06:00:00,1.3,6.92,20.1,36.21,20.48,66.12,2.7,26.23
1991-08-01 06:00:00,0.68,8.31,18.47,37.12,23.0,75.8,4.68,26.22
1991-08-02 06:00:00,20.44,7.49,19.88,35.65,20.94,65.29,4.4,24.45
1991-08-03 06:00:00,12.99,3.45,16.85,27.08,24.98,100.0,4.13,14.69
1991-08-04 06:00:00,2.33,1.93,13.63,22.0,63.92,100.0,3.05,11.73
1991-08-05 06:00:00,0.63,4.93,12.6,30.37,51.76,100.0,3.85,24.66
1991-08-06 06:00:00,0.0,6.2,17.69,33.1,36.75,99.45,4.4,23.84
1991-08-07 06:00:00,0.0,6.68,17.61,33.27,34.64,97.62,4.96,25.25
1991-08-08 06:00:00,0.0,5.89,18.22,30.41,33.34,93.63,4.17,25.36
1991-08-09 06:00:00,0.3,4.55,12.52,25.96,37.22,100.0,3.53,24.76
1991-08-10 06:00:00,0.0,4.77,10.88,26.36,46.35,100.0,5.5,25.01
1991-08-11 06:00:00,0.74,5.67,13.19,28.59,47.3,99.44,6.57,24.62
1991-08-12 06:00:00,2.85,4.6,13.21,27.67,40.55,100.0,5.89,20.21
1991-08-13 06:00:00,1.08,4.24,11.54,25.51,44.74,100.0,3.64,23.85
1991-08-14 06:00:00,0.0,5.24,11.02,28.03,39.49,100.0,4.35,25.54
1991-08-15 06:00:00,0.0,6.23,13.0,32.28,37.69,100.0,5.06,24.38
1991-08-16 06:00:00,0.0,6.5,17.17,32.89,28.26,100.0,4.24,24.79
1991-08-17 06:00:00,0.0,5.08,17.57,30.92,27.2,77.97,1.62,24.55
1991-08-18 06:00:00,0.35,5.39,17.83,32.09,32.74,80.63,2.2,23.99
1991-08-19 06:00:00,1.45,5.73,15.89,31.31,31.19,99.19,4.15,23.87
1991-08-20 06:00:00,0.5,5.48,16.39,32.21,33.89,95.09,2.93,23.15
1991-08-21 06:00:00,1.26,5.43,17.36,33.85,26.3,92.46,1.95,24.05
1991-08-22 06:00:00,4.77,6.89,17.8,35.58,23.03,83.03,3.73,23.69
1991-08-23 06:00:00,0.0,6.83,18.02,33.48,21.79,95.55,5.22,22.78
1991-08-24 06:00:00,0.0,7.53,16.38,33.86,30.78,90.35,6.6,23.74
1991-08-25 06:00:00,0.0,7.67,16.7,34.27,31.04,87.85,6.58,23.7
1991-08-26 06:00:00,0.0,7.53,16.6,33.65,28.47,84.37,6.48,23.74
1991-08-27 06:00:00,0.0,7.59,16.54,34.17,30.73,85.05,6.58,23.37
1991-08-28 06:00:00,0.0,7.37,16.44,33.81,28.55,89.59,6.39,23.13
1991-08-29 06:00:00,0.0,5.31,17.17,32.96,28.0,97.46,2.91,20.53
1991-08-30 06:00:00,0.0,5.68,17.75,33.51,25.49,90.69,3.11,22.21
1991-08-31 06:00:00,0.0,5.69,14.55,32.48,26.59,99.19,3.37,22.71
1991-09-01 06:00:00,0.0,5.5,12.84,30.57,24.32,100.0,4.91,20.56
1991-09-02 06:00:00,0.48,5.6,13.03,32.22,34.91,100.0,5.0,20.02
1991-09-03 06:00:00,0.0,5.94,15.05,33.91,29.22,100.0,4.35,18.73
1991-09-04 06:00:00,0.0,6.16,12.19,30.43,27.55,90.68,5.46,20.75
1991-09-05 06:00:00,0.0,6.52,11.3,32.54,27.68,97.86,5.43,20.21
1991-09-06 06:00:00,0.0,5.69,12.96,30.4,26.22,100.0,7.82,18.9
1991-09-07 06:00:00,0.41,6.51,14.47,32.45,35.08,100.0,8.67,19.15
